"","node","mean","median","sd","n","CI_upper","CI_lower"
"226","641",-0.164732196836401,-0.159976,0.0929675657534055,18005,-0.163374224358642,-0.16609016931416
"227","642",-0.162380966980984,-0.1589221,0.0906099014404921,18005,-0.161057432785252,-0.163704501176717
"228","643",-0.162661191783044,-0.1611135,0.0911942572676431,18005,-0.161329121931633,-0.163993261634454
"229","644",-0.182272575031936,-0.1903552,0.0413247366491756,18005,-0.181668946717422,-0.18287620334645
"230","645",-0.182371927798945,-0.1907784,0.0411535985728942,18005,-0.181770799289557,-0.182973056308332
"231","646",-0.206634927285061,-0.2042593,0.0989777324778905,18005,-0.205189164609372,-0.208080689960751
"232","647",-0.202622862579706,-0.2036995,0.0953834755557678,18005,-0.201229601031035,-0.204016124128376
"233","648",-0.213355670858712,-0.212001,0.0928550867141827,18005,-0.211999341356525,-0.214712000360898
"234","649",-0.313458025161289,-0.3115269,0.11296183698086,18005,-0.311807997386398,-0.315108052936179
"235","650",-0.299768670894751,-0.3026065,0.101915250041021,18005,-0.298280000050269,-0.301257341739234
"236","651",-0.200341367730958,-0.2009668,0.0919270070509395,18005,-0.198998594640942,-0.201684140820974
"237","652",-0.200866398386556,-0.2012945,0.0904067791836858,18005,-0.199545831187239,-0.202186965585873
"238","653",-0.213602457725482,-0.2089664,0.0987625313489802,18005,-0.212159838481675,-0.215045076969289
"239","654",-0.209813632998478,-0.2099574,0.0927423228948072,18005,-0.208458950631634,-0.211168315365323
"240","655",-0.21225869697243,-0.2140143,0.0939611974731667,18005,-0.210886210566964,-0.213631183377896
"241","656",-0.231165726418217,-0.2294735,0.0702086957721226,18005,-0.230140191590181,-0.232191261246254
"242","657",-0.198373803196368,-0.2023589,0.0885900670992814,18005,-0.197079772617545,-0.199667833775191
"243","658",-0.198444578821699,-0.2016836,0.0888884632823038,18005,-0.197146189585094,-0.199742968058305
"244","659",-0.21011269237564,-0.2100915,0.0880935829564246,18005,-0.208825913915297,-0.211399470835983
"245","660",-0.160198619126048,-0.1539046,0.124172315497135,18005,-0.158384840464875,-0.162012397787221
"246","661",-0.161387649787974,-0.1583463,0.127574614713863,18005,-0.159524173916166,-0.163251125659781
"247","662",-0.247702967320648,-0.2509719,0.107951068585882,18005,-0.246126131583406,-0.249279803057889
"248","663",-0.256964012082199,-0.2656324,0.0691075154498853,18005,-0.255954562138805,-0.257973462025593
"249","664",-0.256911469301305,-0.2661007,0.068776127519459,18005,-0.25590685992446,-0.257916078678149
"250","665",-0.247826888651541,-0.2507076,0.0716009929200985,18005,-0.246781016610279,-0.248872760692804
"251","666",-0.217926217473052,-0.2206575,0.0912633679057919,18005,-0.216593138126085,-0.219259296820019
"252","667",-0.235753894232013,-0.2395585,0.0850744043917627,18005,-0.234511216758536,-0.23699657170549
"253","668",-0.214149752006221,-0.2159928,0.0682320288919227,18005,-0.213153090250198,-0.215146413762243
"254","669",-0.123438239888648,-0.1234507,0.0573462598002192,18005,-0.122600586004951,-0.124275893772344
"255","670",-0.124171980517394,-0.1247755,0.0422300583689292,18005,-0.123555128214826,-0.124788832819963
"256","671",-0.100556903800719,-0.09027488,0.139440568374268,18005,-0.0985201025507259,-0.102593705050712
"257","672",0.00136910427222233,0.0004531923,0.10737670884122,18005,0.00293755036605132,-0.000199341821606656
"258","673",0.019234484391449,0.02236578,0.0895288000100844,18005,0.0205422269938849,0.0179267417890132
"259","674",0.0250565011859745,0.02600437,0.0849276302599156,18005,0.026297034737215,0.023815967634734
"260","675",0.0513899383960409,0.05244384,0.0683681601744575,18005,0.052388588614744,0.0503912881773378
"261","676",-0.169287290493423,-0.1739779,0.0871002655205538,18005,-0.168015021370058,-0.170559559616787
"262","677",-0.184201727998804,-0.1697167,0.185052902115736,18005,-0.181498669722876,-0.186904786274732
"263","678",-0.272746038017273,-0.2650618,0.115305534017958,18005,-0.271061775979639,-0.274430300054907
"264","679",-0.226957203897629,-0.224423,0.112907464010644,18005,-0.225307970345933,-0.228606437449325
